Ticker,Name,Exchange
MURAUD=X,MUR/AUD,CCY
MXV=X,USD/MXV,CCY
MADPLN=X,MAD/PLN,CCY
MADMUR=X,MAD/MUR,CCY
MUROMR=X,MUR/OMR,CCY
MYROMR=X,MYR/OMR,CCY
MADSAR=X,MAD/SAR,CCY
29134348=X,,
MXNLKR=X,MXN/LKR,CCY
MKDEUR=X,MKD/EUR,CCY
MADOMR=X,MAD/OMR,CCY
MXNCZK=X,MXN/CZK,CCY
MXNILS=X,MXN/ILS,CCY
MYRBHD=X,MYR/BHD,CCY
MYRBOB=X,MYR/BOB,CCY
MGA=X,USD/MGA,CCY
MURGBP=X,MUR/GBP,CCY
MYRUYU=X,MYR/UYU,CCY
MYRZWL=X,MYR/ZWL,CCY
MYRTHB=X,MYR/THB,CCY
MURXDR=X,MUR/XDR,CCY
MKDGBP=X,MKD/GBP,CCY
MYRPKR=X,MYR/PKR,CCY
MXNTRY=X,MXN/TRY,CCY
MA.PA,,
MXNKRW=X,MXN/KRW,CCY
MXNPLN=X,MXN/PLN,CCY
MURKRW=X,MUR/KRW,CCY
MZNCAD=X,MZN/CAD,CCY
MYRPEN=X,MYR/PEN,CCY
MXNRUB=X,MXN/RUB,CCY
MADAUD=X,MAD/AUD,CCY
MYRDKK=X,MYR/DKK,CCY
MYREGP=X,MYR/EGP,CCY
MADTRY=X,MAD/TRY,CCY
MXNARS=X,MXN/ARS,CCY
MXNNOK=X,MXN/NOK,CCY
MYRTRY=X,MYR/TRY,CCY
MXNCOP=X,MXN/COP,CCY
MADNOK=X,MAD/NOK,CCY
MADCZK=X,MAD/CZK,CCY
MZNUSD=X,MZN/USD,CCY
MXNMAD=X,MXN/MAD,CCY
MADLKR=X,MAD/LKR,CCY
MXN=X,USD/MXN,CCY
MYRJOD=X,MYR/JOD,CCY
MADSGD=X,MAD/SGD,CCY
MXNISK=X,MXN/ISK,CCY
MADTHB=X,MAD/THB,CCY
MYRSAR=X,MYR/SAR,CCY
MKDUSD=X,MKD/USD,CCY
MYRTWD=X,MYR/TWD,CCY
MXVUSD=X,MXV/USD,CCY
MYRMUR=X,MYR/MUR,CCY
MADISK=X,MAD/ISK,CCY
MXNCNY=X,MXN/CNY,CCY
MYRCNY=X,MYR/CNY,CCY
MZNGBP=X,MZN/GBP,CCY
MXVMXN=X,MXV/MXN,CCY
MDLEUR=X,MDL/EUR,CCY
MURTHB=X,MUR/THB,CCY
NZDUSD=X,NZD/USD,CCY
NZDKRW=X,NZD/KRW,CCY
NZDKES=X,NZD/KES,CCY
NZDEGP=X,NZD/EGP,CCY
NZDCZK=X,NZD/CZK,CCY
NZDCHF=X,NZD/CHF,CCY
NPRUSD=X,NPR/USD,CCY
NPRGBP=X,NPR/GBP,CCY
NOKTND=X,NOK/TND,CCY
NOKMAD=X,NOK/MAD,CCY
NOKLTL=X,NOK/LTL,CCY
NOKIDR=X,NOK/IDR,CCY
NOKEUR=X,NOK/EUR,CCY
NOKEGP=X,NOK/EGP,CCY
NOKCNH=X,NOK/CNH,CCY
NOKCHF=X,NOK/CHF,CCY
NOKBAM=X,NOK/BAM,CCY
NOKAED=X,NOK/AED,CCY
NOK=X,USD/NOK,CCY
NIOUSD=X,NIO/USD,CCY
NADDKK=X,NAD/DKK,CCY
NZDMXN=X,NZD/MXN,CCY
NOKCLP=X,NOK/CLP,CCY
NZDHKD=X,NZD/HKD,CCY
NPRCHF=X,NPR/CHF,CCY
NIOGBP=X,NIO/GBP,CCY
NZDTWD=X,NZD/TWD,CCY
NGN=X,USD/NGN,CCY
29134349=X,,
NOKRSD=X,NOK/RSD,CCY
NIOCHF=X,NIO/CHF,CCY
NPRXDR=X,NPR/XDR,CCY
NOKSAR=X,NOK/SAR,CCY
NOKXDR=X,NOK/XDR,CCY
NADGBP=X,NAD/GBP,CCY
NOKISK=X,NOK/ISK,CCY
NZDCNY=X,NZD/CNY,CCY
NOKDKK=X,NOK/DKK,CCY
NZDEUR=X,NZD/EUR,CCY
NZDSGD=X,NZD/SGD,CCY
NOKPKR=X,NOK/PKR,CCY
NZDMYR=X,NZD/MYR,CCY
NIO=X,USD/NIO,CCY
NZDINR=X,NZD/INR,CCY
NOKJOD=X,NOK/JOD,CCY
NOKCNY=X,NOK/CNY,CCY
NOKOMR=X,NOK/OMR,CCY
NOKBRL=X,NOK/BRL,CCY
NZDHRK=X,NZD/HRK,CCY
NZDOMR=X,NZD/OMR,CCY
NADUSD=X,NAD/USD,CCY
NADZAR=X,NAD/ZAR,CCY
NZDLKR=X,NZD/LKR,CCY
NZDXDR=X,NZD/XDR,CCY
NZDMUR=X,NZD/MUR,CCY
NOKKWD=X,NOK/KWD,CCY
NPR=X,USD/NPR,CCY
NADCHF=X,NAD/CHF,CCY
NZDAUD=X,NZD/AUD,CCY
NADEUR=X,NAD/EUR,CCY
NOKKRW=X,NOK/KRW,CCY
NZDFJD=X,NZD/FJD,CCY
NOKPLN=X,NOK/PLN,CCY
29134350=X,,
NZDBRL=X,NZD/BRL,CCY
NOKRON=X,NOK/RON,CCY
NGNDKK=X,NGN/DKK,CCY
NZDPKR=X,NZD/PKR,CCY
NZDILS=X,NZD/ILS,CCY
NOKTHB=X,NOK/THB,CCY
NZDJOD=X,NZD/JOD,CCY
NOKCZK=X,NOK/CZK,CCY
NZDCNH=X,NZD/CNH,CCY
NOKINR=X,NOK/INR,CCY
NOKHKD=X,NOK/HKD,CCY
NIOEUR=X,NIO/EUR,CCY
NZDLTL=X,NZD/LTL,CCY
NZDPGK=X,NZD/PGK,CCY
NZDQAR=X,NZD/QAR,CCY
NOKUSD=X,NOK/USD,CCY
NZDISK=X,NZD/ISK,CCY
NZDDKK=X,NZD/DKK,CCY
NOKRUB=X,NOK/RUB,CCY
NOKKES=X,NOK/KES,CCY
NZDIDR=X,NZD/IDR,CCY
NZDHUF=X,NZD/HUF,CCY
NAD=X,USD/NAD,CCY
NOKTWD=X,NOK/TWD,CCY
NOKMYR=X,NOK/MYR,CCY
NZDKWD=X,NZD/KWD,CCY
NPREUR=X,NPR/EUR,CCY
29134351=X,,
NOKLKR=X,NOK/LKR,CCY
NZDPLN=X,NZD/PLN,CCY
NZD=X,USD/NZD,CCY
NZDMAD=X,NZD/MAD,CCY
NGNCHF=X,NGN/CHF,CCY
NZDAED=X,NZD/AED,CCY
NGNTHB=X,NGN/THB,CCY
NZDCLP=X,NZD/CLP,CCY
XAG=X,SILVER 1 OZ 999 NY,CCY
NOKHUF=X,NOK/HUF,CCY
NZDRUB=X,NZD/RUB,CCY
NGNZAR=X,NGN/ZAR,CCY
NGNUSD=X,NGN/USD,CCY
NZDRSD=X,NZD/RSD,CCY
NOKILS=X,NOK/ILS,CCY
NZDTHB=X,NZD/THB,CCY
NOKQAR=X,NOK/QAR,CCY
NZDPHP=X,NZD/PHP,CCY
NZDSAR=X,NZD/SAR,CCY
NZDTRY=X,NZD/TRY,CCY
NOKPHP=X,NOK/PHP,CCY
NOKSEK=X,NOK/SEK,CCY
NZDTND=X,NZD/TND,CCY
NOKMXN=X,NOK/MXN,CCY
NOKSGD=X,NOK/SGD,CCY
NOKMUR=X,NOK/MUR,CCY
NZDLVL=X,NZD/LVL,CCY
NOKTRY=X,NOK/TRY,CCY
NZDUAH=X,NZD/UAH,CCY
OMRSEK=X,OMR/SEK,CCY
OMRPLN=X,OMR/PLN,CCY
OMRKES=X,OMR/KES,CCY
OMRISK=X,OMR/ISK,CCY
OMRILS=X,OMR/ILS,CCY
OMRHUF=X,OMR/HUF,CCY
OMRDKK=X,OMR/DKK,CCY
OMRCAD=X,OMR/CAD,CCY
OMRPHP=X,OMR/PHP,CCY
OMRTRY=X,OMR/TRY,CCY
OMRAUD=X,OMR/AUD,CCY
OMRKWD=X,OMR/KWD,CCY
274720=X,,
OMREUR=X,OMR/EUR,CCY
OMREGP=X,OMR/EGP,CCY
OMRHKD=X,OMR/HKD,CCY
OMRJOD=X,OMR/JOD,CCY
OMRINR=X,OMR/INR,CCY
OMRSGD=X,OMR/SGD,CCY
OMRCZK=X,OMR/CZK,CCY
OMRXDR=X,OMR/XDR,CCY
OMRTHB=X,OMR/THB,CCY
OMRSAR=X,OMR/SAR,CCY
OMRNOK=X,OMR/NOK,CCY
OMRIDR=X,OMR/IDR,CCY
OSFX.EX,,
OMRTND=X,OMR/TND,CCY
OMRMUR=X,OMR/MUR,CCY
OMRLTL=X,OMR/LTL,CCY
OMRPKR=X,OMR/PKR,CCY
OMRBHD=X,OMR/BHD,CCY
OMRAED=X,OMR/AED,CCY
OMRZAR=X,OMR/ZAR,CCY
OMRKRW=X,OMR/KRW,CCY
OMRNZD=X,OMR/NZD,CCY
OMRJPY=X,OMR/JPY,CCY
OMRCNY=X,OMR/CNY,CCY
OMRRUB=X,OMR/RUB,CCY
OMRMXN=X,OMR/MXN,CCY
OMRUSD=X,OMR/USD,CCY
OMR=X,USD/OMR,CCY
OMRLVL=X,OMR/LVL,CCY
OMRTWD=X,OMR/TWD,CCY
OMRLKR=X,OMR/LKR,CCY
OCUF.EX,,
OMRGBP=X,OMR/GBP,CCY
OMRCHF=X,OMR/CHF,CCY
OMRMAD=X,OMR/MAD,CCY
OMRQAR=X,OMR/QAR,CCY
PLNTRY=X,PLN/TRY,CCY
PLNSAR=X,PLN/SAR,CCY
PLNHUF=X,PLN/HUF,CCY
PKRZAR=X,PKR/ZAR,CCY
PKRNOK=X,PKR/NOK,CCY
PKRCAD=X,PKR/CAD,CCY
PHPISK=X,PHP/ISK,CCY
PHPILS=X,PHP/ILS,CCY
PHP=X,USD/PHP,CCY
PLNLBP=X,PLN/LBP,CCY
287635=X,,
PENBOB=X,PEN/BOB,CCY
PLNUYU=X,PLN/UYU,CCY
PGKUSD=X,PGK/USD,CCY
PENBRL=X,PEN/BRL,CCY
29134353=X,,
PLNVEF=X,PLN/VEF,CCY
PENUYU=X,PEN/UYU,CCY
PLNXDR=X,PLN/XDR,CCY
PENDKK=X,PEN/DKK,CCY
PENTHB=X,PEN/THB,CCY
PENCLP=X,PEN/CLP,CCY
PLNCOP=X,PLN/COP,CCY
PLNCZK=X,PLN/CZK,CCY
PHPTND=X,PHP/TND,CCY
PHPUSD=X,PHP/USD,CCY
11729129=X,,
PLNCHF=X,PLN/CHF,CCY
PKREUR=X,PKR/EUR,CCY
PGKHKD=X,PGK/HKD,CCY
PHPHUF=X,PHP/HUF,CCY
PHPKRW=X,PHP/KRW,CCY
PLNEGP=X,PLN/EGP,CCY
PKRTHB=X,PKR/THB,CCY
PHPMYR=X,PHP/MYR,CCY
PHPTRY=X,PHP/TRY,CCY
PLNZAR=X,PLN/ZAR,CCY
PLNMYR=X,PLN/MYR,CCY
PGK=X,USD/PGK,CCY
PLNINR=X,PLN/INR,CCY
PHPPKR=X,PHP/PKR,CCY
PABCAD=X,PAB/CAD,CCY
PHPTWD=X,PHP/TWD,CCY
PLNVUV=X,PLN/VUV,CCY
PLNHKD=X,PLN/HKD,CCY
PHPLVL=X,PHP/LVL,CCY
PHPEUR=X,PHP/EUR,CCY
PHPCNY=X,PHP/CNY,CCY
PLNUSD=X,PLN/USD,CCY
PLNBMD=X,PLN/BMD,CCY
PGKDKK=X,PGK/DKK,CCY
PENGBP=X,PEN/GBP,CCY
PLNCNY=X,PLN/CNY,CCY
PABUSD=X,PAB/USD,CCY
PLNRON=X,PLN/RON,CCY
PENCHF=X,PEN/CHF,CCY
PENVEF=X,PEN/VEF,CCY
PLNKRW=X,PLN/KRW,CCY
PLNPHP=X,PLN/PHP,CCY
PKRHKD=X,PKR/HKD,CCY
PHPDKK=X,PHP/DKK,CCY
PKRQAR=X,PKR/QAR,CCY
PGKEUR=X,PGK/EUR,CCY
PEN=X,USD/PEN,CCY
PENCOP=X,PEN/COP,CCY
PKRSGD=X,PKR/SGD,CCY
PKRXDR=X,PKR/XDR,CCY
PHPLTL=X,PHP/LTL,CCY
PLNQAR=X,PLN/QAR,CCY
PABEUR=X,PAB/EUR,CCY
PHPMUR=X,PHP/MUR,CCY
PLNMUR=X,PLN/MUR,CCY
PYGCOP=X,PYG/COP,CCY
PLNKWD=X,PLN/KWD,CCY
PHPJPY=X,PHP/JPY,CCY
PLN=X,USD/PLN,CCY
PLNTHB=X,PLN/THB,CCY
PHPMAD=X,PHP/MAD,CCY
PHPVND=X,PHP/VND,CCY
PLNPKR=X,PLN/PKR,CCY
PLNEUR=X,PLN/EUR,CCY
PLNRUB=X,PLN/RUB,CCY
PLNBDT=X,PLN/BDT,CCY
PENEUR=X,PEN/EUR,CCY
PLNAED=X,PLN/AED,CCY
PHPSAR=X,PHP/SAR,CCY
PHPRUB=X,PHP/RUB,CCY
19753805.SW,19753805.SW,EBS
PLNOMR=X,PLN/OMR,CCY
PHPMXN=X,PHP/MXN,CCY
PLNJOD=X,PLN/JOD,CCY
PKRVND=X,PKR/VND,CCY
PHPNOK=X,PHP/NOK,CCY
PABCHF=X,PAB/CHF,CCY
PLNZWL=X,PLN/ZWL,CCY
PLNNZD=X,PLN/NZD,CCY
PKRAUD=X,PKR/AUD,CCY
PHPCAD=X,PHP/CAD,CCY
29134354=X,,
PLNILS=X,PLN/ILS,CCY
PHPNZD=X,PHP/NZD,CCY
PENMXN=X,PEN/MXN,CCY
PHPEGP=X,PHP/EGP,CCY
PHPJOD=X,PHP/JOD,CCY
PLNNGN=X,PLN/NGN,CCY
PKRUSD=X,PKR/USD,CCY
PLNTND=X,PLN/TND,CCY
PHPQAR=X,PHP/QAR,CCY
PYG=X,USD/PYG,CCY
PLNCAD=X,PLN/CAD,CCY
PGKGBP=X,PGK/GBP,CCY
PLNISK=X,PLN/ISK,CCY
PHPTHB=X,PHP/THB,CCY
PENARS=X,PEN/ARS,CCY
PLNSGD=X,PLN/SGD,CCY
PKRGBP=X,PKR/GBP,CCY
PENUSD=X,PEN/USD,CCY
PHPCZK=X,PHP/CZK,CCY
19753825.SW,19753825.SW,EBS
PLNBOB=X,PLN/BOB,CCY
PLNCLP=X,PLN/CLP,CCY
PLNDKK=X,PLN/DKK,CCY
PHPIDR=X,PHP/IDR,CCY
283501=X,,
PKRPHP=X,PKR/PHP,CCY
PABGBP=X,PAB/GBP,CCY
PKRKRW=X,PKR/KRW,CCY
PABDKK=X,PAB/DKK,CCY
PYGCLP=X,PYG/CLP,CCY
PHPPLN=X,PHP/PLN,CCY
PLNIDR=X,PLN/IDR,CCY
PLNLTL=X,PLN/LTL,CCY
PENCAD=X,PEN/CAD,CCY
PLNPGK=X,PLN/PGK,CCY
PHPHKD=X,PHP/HKD,CCY
PGKCHF=X,PGK/CHF,CCY
PHPSEK=X,PHP/SEK,CCY
PLNNOK=X,PLN/NOK,CCY
PHPZAR=X,PHP/ZAR,CCY
PKRAED=X,PKR/AED,CCY
PKRINR=X,PKR/INR,CCY
PLNRSD=X,PLN/RSD,CCY
PLNTWD=X,PLN/TWD,CCY
PKRJPY=X,PKR/JPY,CCY
PKRDKK=X,PKR/DKK,CCY
287639=X,,
PKREGP=X,PKR/EGP,CCY
PHPOMR=X,PHP/OMR,CCY
PENPYG=X,PEN/PYG,CCY
PLNMAD=X,PLN/MAD,CCY
PLNBHD=X,PLN/BHD,CCY
PLNMXN=X,PLN/MXN,CCY
PLNLKR=X,PLN/LKR,CCY
PYGUYU=X,PYG/UYU,CCY
PLNGBP=X,PLN/GBP,CCY
PLNPEN=X,PLN/PEN,CCY
PHPLKR=X,PHP/LKR,CCY
PLNKES=X,PLN/KES,CCY
PLNAUD=X,PLN/AUD,CCY
PKR=X,USD/PKR,CCY
PLNBND=X,PLN/BND,CCY
PHPSGD=X,PHP/SGD,CCY
PLNJPY=X,PLN/JPY,CCY
PLNBRL=X,PLN/BRL,CCY
PHPCHF=X,PHP/CHF,CCY
PHPINR=X,PHP/INR,CCY
PAB=X,USD/PAB,CCY
PHPKES=X,PHP/KES,CCY
PHPGBP=X,PHP/GBP,CCY
PKRCHF=X,PKR/CHF,CCY
PLNARS=X,PLN/ARS,CCY
PHPKWD=X,PHP/KWD,CCY
287642=X,,
PHPAUD=X,PHP/AUD,CCY
PHPAED=X,PHP/AED,CCY
SEKEUR=X,SEK/EUR,CCY
QARZAR=X,QAR/ZAR,CCY
QARTND=X,QAR/TND,CCY
QARPLN=X,QAR/PLN,CCY
QARKES=X,QAR/KES,CCY
QARINR=X,QAR/INR,CCY
QARIDR=X,QAR/IDR,CCY
QAR=X,USD/QAR,CCY
QARNOK=X,QAR/NOK,CCY
QARSGD=X,QAR/SGD,CCY
QARAED=X,QAR/AED,CCY
QARDKK=X,QAR/DKK,CCY
QARHKD=X,QAR/HKD,CCY
QARLKR=X,QAR/LKR,CCY
QARKWD=X,QAR/KWD,CCY
QAROMR=X,QAR/OMR,CCY
QARISK=X,QAR/ISK,CCY
QARTHB=X,QAR/THB,CCY
QARNZD=X,QAR/NZD,CCY
QARTWD=X,QAR/TWD,CCY
QARRUB=X,QAR/RUB,CCY
QARTRY=X,QAR/TRY,CCY
QARKRW=X,QAR/KRW,CCY
QARILS=X,QAR/ILS,CCY
QARPKR=X,QAR/PKR,CCY
QARSAR=X,QAR/SAR,CCY
QARCAD=X,QAR/CAD,CCY
QARMXN=X,QAR/MXN,CCY
QARCNY=X,QAR/CNY,CCY
QARPHP=X,QAR/PHP,CCY
QARXDR=X,QAR/XDR,CCY
QARAUD=X,QAR/AUD,CCY
QARCHF=X,QAR/CHF,CCY
QARLTL=X,QAR/LTL,CCY
QARUSD=X,QAR/USD,CCY
QARSEK=X,QAR/SEK,CCY
QARCZK=X,QAR/CZK,CCY
QARMAD=X,QAR/MAD,CCY
QAREUR=X,QAR/EUR,CCY
QARJOD=X,QAR/JOD,CCY
QARMUR=X,QAR/MUR,CCY
QARGBP=X,QAR/GBP,CCY
QARBHD=X,QAR/BHD,CCY
QARJPY=X,QAR/JPY,CCY
QARLVL=X,QAR/LVL,CCY
QAREGP=X,QAR/EGP,CCY
QARHUF=X,QAR/HUF,CCY
RUBUSD=X,RUB/USD,CCY
RUBNOK=X,RUB/NOK,CCY
RUBMXN=X,RUB/MXN,CCY
RUBILS=X,RUB/ILS,CCY
RUBGBP=X,RUB/GBP,CCY
RUB=X,USD/RUB,CCY
RONEUR=X,RON/EUR,CCY
RONDKK=X,RON/DKK,CCY
RON=X,USD/RON,CCY
RUBKES=X,RUB/KES,CCY
RONCZK=X,RON/CZK,CCY
RSDCHF=X,RSD/CHF,CCY
RONRSD=X,RON/RSD,CCY
RONSGD=X,RON/SGD,CCY
RUBCZK=X,RUB/CZK,CCY
RONPLN=X,RON/PLN,CCY
RUBAZN=X,RUB/AZN,CCY
RONNZD=X,RON/NZD,CCY
RUBTJS=X,RUB/TJS,CCY
RUBEUR=X,RUB/EUR,CCY
RUBSGD=X,RUB/SGD,CCY
RUBDKK=X,RUB/DKK,CCY
RONCNY=X,RON/CNY,CCY
RSDGBP=X,RSD/GBP,CCY
RUBKZT=X,RUB/KZT,CCY
RSDCAD=X,RSD/CAD,CCY
RUBQAR=X,RUB/QAR,CCY
RUBMAD=X,RUB/MAD,CCY
RUBTWD=X,RUB/TWD,CCY
RUBISK=X,RUB/ISK,CCY
RONAED=X,RON/AED,CCY
RONHRK=X,RON/HRK,CCY
RONILS=X,RON/ILS,CCY
RONLTL=X,RON/LTL,CCY
RONTRY=X,RON/TRY,CCY
RONCAD=X,RON/CAD,CCY
RUBEGP=X,RUB/EGP,CCY
RUBCHF=X,RUB/CHF,CCY
RUBTND=X,RUB/TND,CCY
RONINR=X,RON/INR,CCY
RUBJPY=X,RUB/JPY,CCY
RONKRW=X,RON/KRW,CCY
RUBMDL=X,RUB/MDL,CCY
RUBAED=X,RUB/AED,CCY
RONCHF=X,RON/CHF,CCY
RUBPLN=X,RUB/PLN,CCY
RONUSD=X,RON/USD,CCY
RUBNZD=X,RUB/NZD,CCY
RONRUB=X,RON/RUB,CCY
RONUAH=X,RON/UAH,CCY
RUBINR=X,RUB/INR,CCY
RSDUSD=X,RSD/USD,CCY
RUBKGS=X,RUB/KGS,CCY
RSDDKK=X,RSD/DKK,CCY
RONTHB=X,RON/THB,CCY
RUBUZS=X,RUB/UZS,CCY
RUBTHB=X,RUB/THB,CCY
RSD=X,USD/RSD,CCY
RUBTMT=X,RUB/TMT,CCY
RUBLTL=X,RUB/LTL,CCY
RUBAMD=X,RUB/AMD,CCY
RUBPHP=X,RUB/PHP,CCY
RSDEUR=X,RSD/EUR,CCY
RONAUD=X,RON/AUD,CCY
RUBMYR=X,RUB/MYR,CCY
RUBHKD=X,RUB/HKD,CCY
RUBHUF=X,RUB/HUF,CCY
RONNOK=X,RON/NOK,CCY
RUBBYR=X,RUB/BYR,CCY
RONSEK=X,RON/SEK,CCY
RUBKRW=X,RUB/KRW,CCY
RONHKD=X,RON/HKD,CCY
RUBSEK=X,RUB/SEK,CCY
RONZAR=X,RON/ZAR,CCY
RONKWD=X,RON/KWD,CCY
RONJPY=X,RON/JPY,CCY
RONBRL=X,RON/BRL,CCY
RUBMUR=X,RUB/MUR,CCY
RUBIDR=X,RUB/IDR,CCY
RUBCAD=X,RUB/CAD,CCY
RUBZAR=X,RUB/ZAR,CCY
RUBJOD=X,RUB/JOD,CCY
RUBTRY=X,RUB/TRY,CCY
RUBSAR=X,RUB/SAR,CCY
RWF=X,USD/RWF,CCY
RUBAUD=X,RUB/AUD,CCY
RUBBRL=X,RUB/BRL,CCY
RONGBP=X,RON/GBP,CCY
RUBLKR=X,RUB/LKR,CCY
RUBOMR=X,RUB/OMR,CCY
RUBCNY=X,RUB/CNY,CCY
SZLGBP=X,SZL/GBP,CCY
SZLCHF=X,SZL/CHF,CCY
SYP=X,USD/SYP,CCY
SLL=X,USD/SLL,CCY
SGDMYR=X,SGD/MYR,CCY
SGDMAD=X,SGD/MAD,CCY
SGDINR=X,SGD/INR,CCY
SGDHKD=X,SGD/HKD,CCY
SGDGHS=X,SGD/GHS,CCY
SGDCZK=X,SGD/CZK,CCY
SGDCLP=X,SGD/CLP,CCY
SEKUSD=X,SEK/USD,CCY
SEKMAD=X,SEK/MAD,CCY
SEKLTL=X,SEK/LTL,CCY
SEKHUF=X,SEK/HUF,CCY
SEKGBP=X,SEK/GBP,CCY
SEKDKK=X,SEK/DKK,CCY
SEKBGN=X,SEK/BGN,CCY
SARZAR=X,SAR/ZAR,CCY
SARCZK=X,SAR/CZK,CCY
SGDOMR=X,SGD/OMR,CCY
SARPLN=X,SAR/PLN,CCY
SGDBHD=X,SGD/BHD,CCY
SGDCNY=X,SGD/CNY,CCY
19753421.SW,,
19754120.SW,19754120.SW,EBS
SARMUR=X,SAR/MUR,CCY
SARPHP=X,SAR/PHP,CCY
SEKKWD=X,SEK/KWD,CCY
SYPHKD=X,SYP/HKD,CCY
SARNZD=X,SAR/NZD,CCY
19754264.SW,19754264.SW,EBS
SARPKR=X,SAR/PKR,CCY
SGDMXN=X,SGD/MXN,CCY
SGDKRW=X,SGD/KRW,CCY
SARCHF=X,SAR/CHF,CCY
SCRDKK=X,SCR/DKK,CCY
SARCAD=X,SAR/CAD,CCY
SCRGBP=X,SCR/GBP,CCY
29134357=X,,
SARNOK=X,SAR/NOK,CCY
19753561.SW,,
SGDZAR=X,SGD/ZAR,CCY
SBDEUR=X,SBD/EUR,CCY
SGDBMD=X,SGD/BMD,CCY
SGDRUB=X,SGD/RUB,CCY
SGDBDT=X,SGD/BDT,CCY
SGDVND=X,SGD/VND,CCY
SARTHB=X,SAR/THB,CCY
SGDPLN=X,SGD/PLN,CCY
SDGEUR=X,SDG/EUR,CCY
SARAED=X,SAR/AED,CCY
SEKXDR=X,SEK/XDR,CCY
19753442.SW,19753442.SW,EBS
SARIDR=X,SAR/IDR,CCY
SEKSAR=X,SEK/SAR,CCY
SVCGBP=X,SVC/GBP,CCY
SEKTHB=X,SEK/THB,CCY
SARLVL=X,SAR/LVL,CCY
SEKKPW=X,SEK/KPW,CCY
SARINR=X,SAR/INR,CCY
SGDAED=X,SGD/AED,CCY
SGDBRL=X,SGD/BRL,CCY
SEKBWP=X,SEK/BWP,CCY
SGDXDR=X,SGD/XDR,CCY
SEKRON=X,SEK/RON,CCY
SEKTRY=X,SEK/TRY,CCY
SRDCHF=X,SRD/CHF,CCY
SAR=X,USD/SAR,CCY
SGDJOD=X,SGD/JOD,CCY
SCRUSD=X,SCR/USD,CCY
SGDISK=X,SGD/ISK,CCY
SEKKES=X,SEK/KES,CCY
SAREGP=X,SAR/EGP,CCY
19753424.SW,,
SZLUSD=X,SZL/USD,CCY
SGDAUD=X,SGD/AUD,CCY
SGDNGN=X,SGD/NGN,CCY
SBDGBP=X,SBD/GBP,CCY
SHP=X,USD/SHP,CCY
SEK=X,USD/SEK,CCY
SEKCAD=X,SEK/CAD,CCY
19838326.SW,19838326.SW,EBS
SBDCHF=X,SBD/CHF,CCY
SZLEUR=X,SZL/EUR,CCY
SARQAR=X,SAR/QAR,CCY
SYPCHF=X,SYP/CHF,CCY
SEKMUR=X,SEK/MUR,CCY
STD=X,USD/STD,CCY
SARMAD=X,SAR/MAD,CCY
SEKRUB=X,SEK/RUB,CCY
SGDMOP=X,SGD/MOP,CCY
19753443.SW,,
SGDUGX=X,SGD/UGX,CCY
SGDPEN=X,SGD/PEN,CCY
SARUSD=X,SAR/USD,CCY
SGDHUF=X,SGD/HUF,CCY
SGDCHF=X,SGD/CHF,CCY
SEKTWD=X,SEK/TWD,CCY
SARTWD=X,SAR/TWD,CCY
SEKCHF=X,SEK/CHF,CCY
SEKCNY=X,SEK/CNY,CCY
SCR=X,USD/SCR,CCY
19838330.SW,,
SGDZWL=X,SGD/ZWL,CCY
SARILS=X,SAR/ILS,CCY
SEKCNH=X,SEK/CNH,CCY
10366999.EX,10366999.EX,EUX
SGDCAD=X,SGD/CAD,CCY
SARKRW=X,SAR/KRW,CCY
SEKJPY=X,SEK/JPY,CCY
SGDPHP=X,SGD/PHP,CCY
SEKTND=X,SEK/TND,CCY
19753566.SW,19753566.SW,EBS
SGDQAR=X,SGD/QAR,CCY
SEKRSD=X,SEK/RSD,CCY
SEKCLP=X,SEK/CLP,CCY
SEKSGD=X,SEK/SGD,CCY
SGDBGN=X,SGD/BGN,CCY
SEKKRW=X,SEK/KRW,CCY
SARGBP=X,SAR/GBP,CCY
SGDBWP=X,SGD/BWP,CCY
SVCUSD=X,SVC/USD,CCY
SGDLBP=X,SGD/LBP,CCY
SEKISK=X,SEK/ISK,CCY
29134356=X,,
SEKJMD=X,SEK/JMD,CCY
SARISK=X,SAR/ISK,CCY
SGDEGP=X,SGD/EGP,CCY
SIT=X,USD/SIT,CCY
SDGGBP=X,SDG/GBP,CCY
SOS=X,USD/SOS,CCY
SGDMUR=X,SGD/MUR,CCY
19753568.SW,19753568.SW,EBS
SARLKR=X,SAR/LKR,CCY
SGDPKR=X,SGD/PKR,CCY
SARHUF=X,SAR/HUF,CCY
SARBHD=X,SAR/BHD,CCY
29134355=X,,
SEKQAR=X,SEK/QAR,CCY
SARJPY=X,SAR/JPY,CCY
SARCNY=X,SAR/CNY,CCY
SEKILS=X,SEK/ILS,CCY
SARXDR=X,SAR/XDR,CCY
SARKWD=X,SAR/KWD,CCY
SARDKK=X,SAR/DKK,CCY
SRDUSD=X,SRD/USD,CCY
SRDEUR=X,SRD/EUR,CCY
SARSEK=X,SAR/SEK,CCY
SBDUSD=X,SBD/USD,CCY
SGDKWD=X,SGD/KWD,CCY
SEKAED=X,SEK/AED,CCY
SEKINR=X,SEK/INR,CCY
SGDTWD=X,SGD/TWD,CCY
19753440.SW,,
SARSGD=X,SAR/SGD,CCY
SGDARS=X,SGD/ARS,CCY
SHPCHF=X,SHP/CHF,CCY
SEKGIP=X,SEK/GIP,CCY
SARTRY=X,SAR/TRY,CCY
